from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5842545;5967140;305;21379;118;75;24863;107;90;40550;121;94;37134;55;33263;49;32924;30
5842546;5967140;303;21215;118;75;24863;105;88;40385;121;92;36969;56;33086;49;32747;30
5842547;5967140;305;21318;115;73;24551;107;88;40439;121;92;37023;55;33016;49;32677;30
5842548;5967140;316;22142;113;72;24103;107;88;39837;124;92;36421;53;32400;47;32061;29
5842549;5967140;317;22199;112;71;23773;105;84;39420;119;88;36004;52;31737;46;31737;28
5842550;5967140;318;22272;112;71;23941;105;85;39482;119;89;36066;53;28138;47;31332;28
5842551;5967140;323;22604;108;69;22963;107;87;38947;129;91;35531;51;27989;45;31183;27
5842552;5967140;328;22956;108;68;22820;107;86;38847;129;90;35431;51;27878;45;31072;27
5842553;5967140;330;23111;108;68;22820;107;88;39007;129;92;35591;51;27560;45;30754;27
5842554;5967140;320;22376;106;67;22336;118;96;38219;119;100;34803;51;27579;45;30773;27
5842555;5967140;319;22322;104;66;21731;116;95;38166;119;99;34750;48;27006;43;30200;26
5842556;5967140;318;22289;103;65;20595;114;95;38133;119;99;34717;49;27030;43;30224;26
5842557;5967140;318;22277;103;65;20595;114;95;38121;119;99;34705;49;26812;43;30006;26
5842558;5967140;289;20223;102;65;20347;109;94;35722;112;92;35722;49;24894;43;24894;26
5842559;5967140;285;19978;97;62;20057;105;90;35468;108;88;35468;45;24454;40;24815;24
5842560;5967140;287;20099;96;61;20403;103;89;35356;102;87;35356;45;24571;40;24571;24
5842561;5967140;292;20410;96;61;20424;104;93;32937;105;94;33555;46;24673;41;24673;24
5842562;5967140;292;20419;97;61;20580;104;93;32935;105;94;33553;45;24423;40;24423;24
5842563;5967140;296;20693;95;60;20871;101;85;32345;100;85;32345;46;25077;41;24421;24
5842564;5967140;297;20768;95;60;20810;101;85;31818;101;85;31818;47;24628;42;24628;25
5842565;5967140;304;21301;97;61;21095;96;84;32222;99;84;32222;47;24301;42;24301;25
5842566;5967140;304;21269;97;62;21299;96;83;32190;99;83;32190;49;24747;43;24688;26
5842567;5967140;303;21212;97;62;21245;92;85;32026;95;81;32026;49;24798;43;24798;26
5842568;5967140;304;21304;98;62;21395;93;83;32918;97;82;32918;50;24836;44;24836;26
5842569;5967140;305;21358;97;61;21303;93;81;32783;96;80;32783;48;24873;43;24873;25
5842570;5967140;305;21378;96;61;21368;94;82;32804;98;81;32804;48;24898;42;24898;25
5842571;5967140;304;21261;97;61;21551;95;83;32686;97;82;32686;48;25039;43;25039;25
5842572;5967140;306;21427;97;61;21551;97;86;32851;98;85;32851;48;24686;43;24686;25
5842573;5967140;305;21372;95;60;21188;107;102;33875;107;97;33875;49;24878;43;24878;26
5842574;5967140;307;21512;100;64;21896;110;103;34014;109;99;34014;49;25063;44;25063;27
5842575;5967140;309;21652;100;64;21896;114;105;33598;113;101;34154;49;25179;44;25179;27
5842576;5967140;312;21833;100;64;21896;116;106;34335;118;103;34335;50;25468;44;25468;27
5842577;5967140;350;24510;118;75;25939;121;111;40027;122;108;40127;57;31297;50;29520;30
5842578;5967140;349;24406;118;75;25939;121;109;39923;121;107;40022;56;31376;50;29600;30
5842579;5967140;343;23984;118;75;25939;117;103;39501;119;100;39601;56;31401;50;29625;30
5842580;5967140;339;23707;106;67;23267;111;99;39224;110;97;39324;48;25749;43;25749;26
5842581;5967140;335;23446;106;67;23267;110;95;38963;110;93;39062;48;25744;43;25744;26
5842582;5967140;321;22478;106;67;23267;107;91;38671;109;88;38728;48;25704;43;25704;26
5842583;5967140;317;22216;102;65;22701;101;88;38434;109;85;38491;48;25705;43;25705;26
5842584;5967140;330;23076;104;66;23151;107;91;38683;109;87;38688;50;26345;45;26345;28
5842585;5967140;332;23234;104;66;23151;107;93;38833;110;90;38846;50;26443;45;26443;28
5842586;5967140;338;23651;107;68;24077;107;94;45116;110;95;40033;50;27026;45;27000;28
5842587;5967140;330;23081;107;68;24077;116;100;45516;121;100;40397;51;26583;46;26583;29
5842588;5967140;335;23422;113;71;25183;121;109;39929;122;104;40675;51;26806;46;26806;29
5842589;5967140;354;24772;113;71;25183;126;111;35585;131;113;41839;54;29762;47;29762;29
5842590;5967140;352;24621;122;77;25717;125;109;35434;133;118;42187;54;29448;47;29448;29
5842601;5967140;361;25274;113;72;25294;87;68;31890;89;67;31890;49;26787;43;26787;25
5842602;5967140;369;25845;116;74;25935;87;73;32238;88;72;32238;50;27018;44;27018;25
5842603;5967140;366;25604;115;73;25730;86;79;33302;86;76;32476;51;26816;45;26816;26
5842604;5967140;369;25845;116;73;25907;87;82;33543;90;80;32246;52;27024;45;27024;27
5842605;5967140;377;26421;118;74;26251;88;78;32749;90;78;32749;52;27290;45;27290;27
5842606;5967140;375;26226;119;75;26360;87;75;32562;86;75;32562;52;27404;45;27404;27
5842607;5967140;377;26370;120;76;26531;89;78;32756;90;78;32756;52;27771;45;27771;27
5842608;5967140;380;26627;121;77;26649;90;83;32338;92;85;32338;52;27822;45;27822;27
5842609;5967140;382;26755;121;77;26649;93;90;33512;94;87;32467;51;31544;45;31544;27
5842610;5967140;385;26952;127;81;27509;88;80;32126;89;82;32126;57;29826;49;29826;29
5842611;5967140;389;27225;127;81;27509;89;80;32893;90;85;33516;57;29811;49;29811;29
5842612;5967140;392;27410;128;81;27871;87;81;33178;87;81;33178;57;30018;49;30018;29
5842613;5967140;393;27543;127;80;27700;81;76;32828;82;76;32828;57;29823;49;29823;29
5842614;5967140;391;27392;125;79;27434;79;73;32658;80;73;32658;56;29652;48;29652;28
5842615;5967140;393;27533;128;81;27802;75;68;32313;77;70;32313;59;29744;51;29744;31
5842616;5967140;397;27783;129;81;27909;77;71;32480;79;73;32480;59;30638;51;36004;30
5842617;5967140;401;28060;130;82;28255;79;72;32899;80;75;35706;58;30396;51;35762;30
5842618;5967140;404;28313;133;84;28662;84;78;33009;85;80;36107;59;30623;51;30680;31
5842619;5967140;409;28622;132;84;28718;86;81;35722;86;78;35654;57;35680;50;35680;30
5842620;5967140;413;28913;132;84;29067;86;78;35487;84;75;35419;57;35053;50;35053;30
5842621;5967140;417;29187;133;84;29241;84;71;34901;82;70;34901;58;35376;51;35376;31
5842622;5967140;420;29380;133;84;29551;84;72;34958;82;71;34958;58;34702;51;34702;31
5842623;5967140;425;29715;134;85;29841;84;70;34610;82;68;34610;57;34565;51;34565;31
5842624;5967140;432;30218;135;85;29857;86;75;34914;83;73;34914;56;34533;50;34533;30
5842625;5967140;430;30068;136;86;30069;84;73;34817;83;71;34817;54;32237;47;32237;28
5842626;5967140;446;31214;142;90;31284;92;83;36244;93;83;35644;56;35863;49;34488;30
5842627;5967140;441;30870;138;87;31111;94;77;35477;96;79;35545;54;32916;47;33520;29
5842628;5967140;442;30926;138;87;31155;91;73;35195;92;78;35442;54;32998;48;33602;29
5842629;5967140;446;31187;139;88;31472;85;70;34951;91;75;35197;55;35601;49;35601;30
5842630;5967140;450;31521;140;89;31783;91;73;35197;91;78;35444;56;35868;50;35868;30
5842631;5967140;455;31862;140;88;32061;98;77;35491;94;82;35737;57;36151;50;36151;31
5842632;5967140;458;32054;140;88;32350;98;81;35734;96;86;35980;57;36516;50;35055;31
5842633;5967140;466;32611;140;89;32558;99;80;36947;103;82;37015;58;36785;51;35325;31
5844368;5967140;393;27495;124;79;28064;122;108;31486;145;105;27639;54;31914;49;31919;35
5844369;5967140;393;27528;113;71;26903;125;110;31518;145;106;27672;53;31704;48;31709;34
5844370;5967140;383;26807;113;71;26919;119;100;30797;131;96;26951;53;31086;48;31091;34
5844371;5967140;384;26853;113;71;26886;122;99;30844;131;96;26998;53;31213;48;31218;34
5844372;5967140;378;26433;112;71;26471;113;94;30423;124;90;26577;53;30886;48;30891;34
5844390;5967140;-1;-1;103;65;26470;-1;-1;-1;-1;-1;-1;50;31772;45;31776;31
5844391;5967140;-1;-1;107;67;25564;-1;-1;-1;-1;-1;-1;49;31614;44;31619;31
5844392;5967140;338;23675;107;67;25564;136;117;39481;138;118;32808;49;30495;44;30500;31
5844393;5967140;338;23663;106;67;25477;134;116;39469;138;117;32795;49;30376;44;30381;31
5844394;5967140;333;23315;105;66;25404;132;118;39121;134;113;32448;49;30248;44;30253;31
5844395;5967140;331;23198;98;62;22947;132;116;39005;133;111;32331;49;29203;44;29208;30
5844396;5967140;329;23021;95;60;22853;117;103;25947;127;102;31706;47;28615;42;28620;29
5844397;5967140;332;23236;93;59;23743;114;102;38024;122;97;31350;47;28272;42;28277;29
5844398;5967140;332;23244;92;58;23215;108;98;37740;120;93;31067;46;28004;41;28009;28
5844399;5967140;331;23202;92;58;23239;108;97;37698;120;92;31025;46;27691;41;27696;28
5844400;5967140;324;22659;90;57;22744;105;89;37155;120;84;30481;45;27436;40;27441;28
5844401;5967140;322;22545;90;57;22643;102;88;37041;114;82;36516;45;27360;40;27364;28
5844402;5967140;326;22849;91;57;22768;105;91;37251;120;86;30578;45;27645;41;26222;27
5844403;5967140;328;22945;92;58;22892;105;91;36485;117;86;29811;45;27843;41;25906;27
5844404;5967140;325;22725;92;58;22626;102;88;36265;107;82;35740;46;28282;41;25736;27
5844405;5967140;324;22707;97;61;23049;105;91;36491;117;86;29818;46;29338;41;25491;27
5844406;5967140;318;22283;97;61;23049;105;91;36537;114;86;29863;46;29204;40;25357;27
5844407;5967140;315;22069;90;57;22006;108;95;36004;114;89;29330;46;28828;40;24981;27
5844408;5967140;314;21998;91;57;22241;105;94;35933;114;88;29259;46;28737;40;24890;27
5844409;5967140;312;21809;91;57;22241;110;100;35382;115;95;28708;46;29286;40;25439;27
5844410;5967140;311;21746;91;57;22241;106;94;24684;110;94;28646;46;28277;40;24430;27
5844411;5967140;311;21758;89;56;22142;107;95;24695;110;94;28657;47;25231;41;25203;28
5844412;5967140;316;22113;89;56;22142;108;91;24434;107;99;28179;47;25071;41;25042;28
5844413;5967140;311;21792;89;56;22142;105;86;28309;105;94;27858;47;24966;41;24938;28
5844414;5967140;299;20951;86;54;21035;89;81;27017;97;82;27017;45;24237;39;24209;26
5844415;5967140;297;20808;86;54;21035;87;79;26873;95;80;26873;45;23841;39;23812;26
5844416;5967140;298;20846;87;55;21072;87;72;26863;89;73;26863;46;23905;40;23876;27
5844417;5967140;300;20996;87;55;21045;86;75;26942;89;74;26942;46;24082;40;24054;26
5844418;5967140;300;21027;89;56;21381;87;77;27702;93;78;27702;47;24351;41;24322;27
5844419;5967140;297;20820;89;57;21433;91;76;24890;98;84;28635;47;24597;41;24568;27
5844420;5967140;298;20850;95;60;21896;91;77;24919;98;85;28664;47;24555;41;24526;27
5844421;5967140;299;20927;96;61;21930;93;78;24996;98;86;28741;48;24884;42;24855;28
5844422;5967140;302;21158;93;59;21960;94;81;25227;103;89;28972;48;25353;42;25324;28
5844423;5967140;310;21704;118;75;24852;112;95;40874;121;99;37458;55;33629;49;33290;30
5844424;5967140;307;21466;118;75;24852;110;91;40636;121;95;37220;55;33262;49;32923;30
5844425;5967140;298;20876;118;75;24852;104;85;40236;116;89;36820;55;32970;49;32631;30
5844426;5967140;303;21212;115;73;24508;105;86;39943;121;90;36527;54;32654;48;32315;29
5844427;5967140;307;21495;115;73;24462;107;87;40055;121;91;36639;54;32673;48;32334;29
5844428;5967140;314;21950;112;71;23787;105;85;39644;118;89;36228;52;32115;46;31776;28
5844429;5967140;320;22368;111;70;23602;107;86;39589;126;90;36173;52;28393;46;31587;28
5844430;5967140;325;22759;111;70;23602;114;92;39969;129;96;36553;52;28216;46;31410;28
5844431;5967140;328;22978;108;68;22820;112;91;39237;129;95;35821;51;28116;45;31310;27
5844432;5967140;-1;-1;108;68;22820;-1;-1;-1;-1;-1;-1;51;27807;45;31001;27
5844433;5967140;323;22575;108;68;22820;124;99;38419;132;103;35003;51;27775;45;30969;27
5844434;5967140;322;22566;103;65;20572;124;99;38409;132;103;34993;48;27127;43;30321;26
5844435;5967140;300;20991;103;65;20595;119;98;37321;120;99;37321;49;25800;43;25800;26
5844436;5967140;298;20873;103;65;20595;118;96;37204;118;97;37204;49;25438;43;25438;26
5844437;5967140;287;20089;102;65;20347;111;100;36127;111;98;36127;47;24836;42;24836;25
5844438;5967140;284;19850;99;63;19974;109;96;35888;110;94;35888;46;24381;41;24381;24
5844439;5967140;280;19626;98;62;19671;106;93;35665;106;91;35665;46;24125;41;24125;24
5844440;5967140;286;19996;96;61;20424;101;92;32356;102;92;35732;43;24225;38;24225;22
5844441;5967140;290;20284;95;60;20677;105;97;33795;105;97;33795;45;24420;40;24420;24
5844442;5967140;293;20484;95;60;20677;99;81;31534;96;82;31534;46;24776;41;24120;24
5844443;5967140;294;20562;95;60;20712;97;82;31612;98;82;31612;47;24390;41;24390;24
5844444;5967140;297;20785;95;60;20839;96;87;31952;95;87;32001;47;24208;42;24208;25
5844445;5967140;298;20855;96;61;21035;90;83;31907;94;79;31907;48;24444;43;24444;26
5844446;5967140;299;20915;96;61;21034;89;79;31692;91;76;31692;48;24391;42;24391;25
5844447;5967140;302;21108;97;62;21168;90;83;31884;94;79;31884;49;24623;43;24623;26
5844448;5967140;300;20977;96;61;21126;90;83;32401;91;78;32401;48;24564;42;24564;25
5844449;5967140;297;20807;96;61;21203;90;84;32342;95;79;32342;47;24459;42;24459;24
5844450;5967140;300;21001;93;59;20748;93;83;32536;97;82;32536;48;24353;43;24353;25
5844451;5967140;303;21185;95;60;21188;106;99;33688;107;94;33688;47;24623;42;24623;25
5844452;5967140;302;21107;95;60;21188;105;97;33609;107;93;33609;48;24687;43;24687;26
5844453;5967140;305;21349;95;60;21047;107;101;33852;107;96;33852;48;24987;43;24987;26
5844454;5967140;310;21674;100;64;21896;116;104;34176;114;101;34176;49;25326;44;25326;26
5844455;5967140;314;21998;100;64;21896;118;110;33944;120;106;34501;50;25763;45;25763;27
5844456;5967140;354;24766;118;75;25939;127;114;40284;128;112;40383;57;31512;50;29736;30
5844457;5967140;314;21973;118;75;25939;134;120;36115;135;105;37646;57;31490;50;29713;30
5844458;5967140;313;21919;118;75;25939;134;119;36061;135;104;37592;48;25765;43;25765;26
5844459;5967140;313;21899;101;64;22201;134;119;36041;135;104;37572;48;25590;43;25590;26
5844460;5967140;318;22250;101;64;22201;110;97;40191;110;93;37913;48;25521;43;25521;26
5844461;5967140;316;22105;101;64;22201;108;95;40046;110;91;37767;48;25229;43;25229;26
5844462;5967140;314;21973;100;63;21863;106;91;38676;109;86;38566;48;25328;43;25328;26
5844463;5967140;319;22344;100;63;21863;108;95;38974;110;90;38864;48;25814;43;25814;26
5844464;5967140;325;22718;104;66;23151;119;106;40844;123;100;38420;48;26089;44;26089;27
5844465;5967140;325;22753;107;68;24077;119;107;40878;123;101;38454;48;26300;44;26300;27
5844466;5967140;336;23494;107;68;24077;121;110;40001;126;105;40747;52;26878;46;26878;29
5844467;5967140;337;23587;113;71;25183;123;111;40095;129;106;40841;52;-1;46;-1;29
5844468;5967140;354;24789;113;71;25183;126;112;35602;134;119;42283;55;29853;48;29853;30
5844469;5967140;349;24459;122;77;25717;123;107;35272;133;117;34964;54;29374;47;29374;29
5844470;5967140;346;24194;122;77;25717;120;104;35095;129;114;34787;53;29175;46;29175;29
5844471;5967140;353;24691;126;80;26272;120;104;35089;129;114;34782;53;29157;46;29157;29
5844472;5967140;357;25011;126;80;26272;109;95;34440;120;102;34132;51;28560;45;28560;27
5844473;5967140;362;25352;127;80;28132;105;91;34130;114;98;33822;50;28175;44;28175;27
5844474;5967140;367;25720;127;80;28132;98;87;33875;108;94;33567;50;28005;44;28005;26
5844475;5967140;369;25820;127;80;28132;94;82;33520;107;89;33212;50;27694;43;27694;26
5844476;5967140;368;25735;127;80;28132;95;83;33579;108;90;33271;49;27665;42;27665;25
5844477;5967140;363;25384;116;73;25309;90;78;32079;95;77;32079;49;27286;42;27286;25
5844478;5967140;359;25118;116;73;25309;90;76;31893;91;75;31893;45;25358;39;25358;23
5844479;5967140;358;25054;116;73;25309;87;70;31462;89;69;31462;48;26234;42;26234;25
5844480;5967140;358;25057;113;71;25124;86;69;31449;88;68;31449;48;26243;42;26243;25
5844481;5967140;360;25204;113;72;25243;85;72;31604;83;71;31604;50;26390;43;26390;25
5844482;5967140;366;25596;115;73;25599;86;79;33129;86;76;32001;50;26843;44;26843;26
5844483;5967140;370;25892;117;74;25964;87;80;33209;86;75;32912;51;27338;45;27338;26
5844484;5967140;371;25943;118;75;26384;87;81;33274;86;75;32961;51;27452;44;27452;26
5844485;5967140;371;25949;118;74;26099;85;79;32706;86;76;32620;51;27442;44;27442;26
5844486;5967140;373;26140;119;75;26241;89;81;32897;90;79;32811;51;27385;44;27385;26
5844487;5967140;377;26356;121;76;26509;90;81;32167;90;83;32167;51;27744;45;27744;27
5844488;5967140;382;26750;121;76;26509;84;77;31924;86;82;32303;51;27740;45;27740;27
5844489;5967140;386;27009;126;80;27269;89;84;33429;89;84;33429;57;29783;49;29783;29
5844490;5967140;387;27076;125;79;27144;87;79;32754;89;81;33223;56;29559;49;29559;29
5844491;5967140;389;27247;126;80;27363;81;76;32864;83;76;32864;56;29575;49;29575;29
5844492;5967140;389;27202;126;80;27294;79;74;32697;80;74;32697;56;29308;48;29308;28
5844493;5967140;387;27115;125;79;27352;77;70;32452;79;72;32452;-1;29341;-1;29341;-1
5844494;5967140;390;27312;127;80;27678;68;64;32008;70;64;32008;58;29576;51;29576;30
5844495;5967140;395;27642;129;82;27958;75;69;32339;77;71;32339;58;30172;50;30229;30
5844496;5967140;400;28013;130;82;28215;79;74;32709;80;74;32709;58;30396;51;30359;30
5844497;5967140;404;28301;130;82;28385;84;78;32998;85;78;32998;57;35476;51;35476;30
5844498;5967140;408;28557;131;83;28727;87;79;34904;88;79;34972;57;35202;51;35202;31
5844499;5967140;413;28884;132;83;28916;88;82;35809;89;79;35741;57;35096;50;35096;31
5844500;5967140;414;28993;133;84;29280;88;80;35475;88;77;35407;58;35910;51;35910;31
5844501;5967140;418;29262;134;85;29331;96;82;34682;100;82;34750;58;35507;51;35507;31
5844502;5967140;423;29617;135;85;29859;91;79;35433;88;78;35433;58;35380;51;35380;31
5844506;5967140;437;30621;137;87;30860;94;79;35574;99;81;35643;54;33033;48;33636;29
5844507;5967140;441;30877;138;87;31080;94;76;35369;95;81;35616;56;32935;50;33539;30
5844508;5967140;446;31224;137;87;31425;91;73;35198;92;78;35444;55;33369;49;33973;30
5844509;5967140;449;31442;138;87;31743;98;76;35416;94;81;35662;56;33413;50;34017;30
5844510;5967140;454;31772;138;88;32045;98;80;34856;103;82;34925;57;34165;50;34769;30
5846247;5967140;387;27075;115;73;27264;122;102;31066;131;99;27220;54;31397;49;31401;35
5846248;5967140;384;26895;113;72;27009;122;100;30885;131;97;27039;53;31123;48;31128;34
5846249;5967140;378;26457;112;71;26731;113;95;30448;124;91;26601;53;30906;47;30911;34
5846250;5967140;376;26303;111;70;26362;110;92;30294;124;88;26447;52;30655;46;30660;32
5846251;5967140;373;26076;108;68;25991;110;89;30067;117;85;26220;51;30511;46;30516;32
5846252;5967140;370;25908;106;67;25668;110;87;29898;117;83;26052;51;30236;45;30241;31
5846266;5967140;-1;-1;102;65;26208;-1;-1;-1;-1;-1;-1;50;31882;44;31887;31
5846267;5967140;-1;-1;103;65;26470;-1;-1;-1;-1;-1;-1;50;31871;44;31876;31
5846268;5967140;-1;-1;103;65;26470;-1;-1;-1;-1;-1;-1;50;31812;45;31817;31
5846269;5967140;-1;-1;103;65;23355;-1;-1;-1;-1;-1;-1;50;31626;45;31631;31
5846270;5967140;338;23627;103;65;23355;134;116;39433;138;117;32760;50;30468;45;30473;31
5846271;5967140;335;23467;103;65;23355;132;120;39273;138;115;32600;50;29390;45;29395;31
5846272;5967140;331;23176;101;64;23245;132;116;38982;133;111;32309;50;29244;44;29248;31
5846273;5967140;327;22893;98;62;22947;125;108;26267;131;106;32025;49;28987;44;28992;30
5846274;5967140;325;22730;97;61;22756;120;105;26103;131;104;31862;49;28774;44;28778;30
5846275;5967140;329;23057;98;62;22892;114;103;38111;122;98;31437;48;28448;43;28453;30
5846276;5967140;335;23432;93;59;23236;111;101;37954;122;96;31281;48;28222;43;28227;30
5846277;5967140;334;23386;92;58;23239;108;100;37882;122;95;31209;46;27985;41;27990;28
5846278;5967140;317;22209;88;56;22252;105;93;37382;120;88;30709;45;27002;40;27007;28
5846279;5967140;320;22403;88;56;22323;105;90;37208;120;85;30534;45;27422;40;27427;28
